Object_Name,first_score,last_score,iterations,result
002_master_chef_can.obj,331.9569061,331.9569061,2,SUCCESS
002_master_chef_can.obj,334.0691858,334.0691858,2,SUCCESS
002_master_chef_can.obj,327.834377,334.2370148,2,SUCCESS
002_master_chef_can.obj,333.3602323,333.3602323,2,SUCCESS
002_master_chef_can.obj,327.7253417,334.1623003,2,SUCCESS
002_master_chef_can.obj,334.1424308,334.1424308,1,SUCCESS
002_master_chef_can.obj,333.5253399,333.5253399,2,SUCCESS
002_master_chef_can.obj,332.3600777,332.3600777,2,SUCCESS
002_master_chef_can.obj,333.6576115,333.6576115,2,SUCCESS
002_master_chef_can.obj,333.0308087,333.0308087,2,SUCCESS
002_master_chef_can.obj,332.7443617,332.7443617,2,SUCCESS
002_master_chef_can.obj,328.4672474,333.9038793,3,SUCCESS
002_master_chef_can.obj,332.6098536,332.6098536,2,SUCCESS
002_master_chef_can.obj,332.363711,332.363711,3,SUCCESS
002_master_chef_can.obj,333.1324258,333.1324258,2,SUCCESS
002_master_chef_can.obj,333.0734915,333.0734915,2,SUCCESS
002_master_chef_can.obj,333.0072555,333.0072555,2,SUCCESS
002_master_chef_can.obj,333.3355901,333.3355901,2,SUCCESS
002_master_chef_can.obj,332.3333339,332.3333339,2,SUCCESS
002_master_chef_can.obj,330.7317085,330.7317085,2,SUCCESS
002_master_chef_can.obj,327.4213223,333.4228148,2,SUCCESS
002_master_chef_can.obj,330.0459032,330.0459032,2,SUCCESS
002_master_chef_can.obj,331.4753779,331.4753779,2,SUCCESS
002_master_chef_can.obj,333.3328801,333.3328801,2,SUCCESS
002_master_chef_can.obj,331.7505451,331.7505451,2,SUCCESS
002_master_chef_can.obj,332.358041,332.358041,2,SUCCESS
002_master_chef_can.obj,332.7644731,332.7644731,2,SUCCESS
002_master_chef_can.obj,327.2281004,333.1154117,2,SUCCESS
002_master_chef_can.obj,331.1201951,331.1201951,2,SUCCESS
002_master_chef_can.obj,332.913251,332.913251,1,SUCCESS
002_master_chef_can.obj,332.9073266,332.9073266,1,SUCCESS
002_master_chef_can.obj,319.6414686,332.8015313,3,SUCCESS
002_master_chef_can.obj,332.7227189,332.7227189,1,SUCCESS
002_master_chef_can.obj,328.8576609,332.678664,2,SUCCESS
002_master_chef_can.obj,328.0686647,332.6727364,2,SUCCESS
002_master_chef_can.obj,332.641181,332.641181,2,SUCCESS
002_master_chef_can.obj,331.1761158,331.1761158,2,SUCCESS
002_master_chef_can.obj,332.5836114,332.5836114,1,SUCCESS
002_master_chef_can.obj,331.6302099,331.6302099,2,SUCCESS
002_master_chef_can.obj,327.4493488,332.5661562,2,SUCCESS
002_master_chef_can.obj,331.8518391,331.8518391,2,SUCCESS
002_master_chef_can.obj,329.2625272,332.4869137,2,SUCCESS
002_master_chef_can.obj,332.3916052,332.3916052,2,SUCCESS
002_master_chef_can.obj,330.0441768,330.0441768,2,SUCCESS
002_master_chef_can.obj,326.4672745,332.3519662,3,SUCCESS
