Object_Name,first_score,last_score,iterations,result
057_racquetball.obj,[274.60789351],[274.61041463],2,FAILURE
057_racquetball.obj,[231.03229293],[231.52698386],2,FAILURE
057_racquetball.obj,[306.87806876],[306.87806876],1,FAILURE
057_racquetball.obj,[257.2374221],[257.47607267],2,FAILURE
057_racquetball.obj,[328.02955049],[328.0380933],2,FAILURE
057_racquetball.obj,[214.80562191],[214.80562191],1,FAILURE
057_racquetball.obj,[301.1878571],[301.67903228],2,FAILURE
057_racquetball.obj,[333.11509416],[333.11509416],1,SUCCESS
057_racquetball.obj,[268.68216085],[268.71428641],2,FAILURE
057_racquetball.obj,[196.38667592],[196.45844953],2,FAILURE
057_racquetball.obj,[293.59874934],[293.60052693],2,FAILURE
057_racquetball.obj,[313.17397021],[313.17397021],1,FAILURE
057_racquetball.obj,[222.41771204],[222.41771204],1,FAILURE
057_racquetball.obj,[299.86072109],[299.86072109],1,FAILURE
057_racquetball.obj,[328.52264575],[328.52264575],1,FAILURE
057_racquetball.obj,[260.76073178],[260.76073178],1,FAILURE
057_racquetball.obj,[276.49124446],[276.49124446],1,FAILURE
057_racquetball.obj,[330.68331471],[330.68331471],1,SUCCESS
057_racquetball.obj,[320.26914123],[320.28495228],2,FAILURE
057_racquetball.obj,[345.16377542],[345.16377542],1,SUCCESS
057_racquetball.obj,[221.72428858],[221.72516611],2,FAILURE
057_racquetball.obj,[263.28779834],[263.28779834],1,FAILURE
057_racquetball.obj,[276.03816868],[276.20571389],2,FAILURE
057_racquetball.obj,[251.56264557],[251.56559966],2,FAILURE
057_racquetball.obj,[231.52733269],[231.52733269],1,FAILURE
057_racquetball.obj,[251.01439692],[251.01439692],1,FAILURE
057_racquetball.obj,[217.62458565],[217.90933393],2,FAILURE
057_racquetball.obj,[346.16085199],[346.16085199],1,SUCCESS
057_racquetball.obj,[302.46831261],[302.89764268],2,FAILURE
057_racquetball.obj,[248.18620212],[248.51201722],2,FAILURE
057_racquetball.obj,[266.04215525],[266.19803848],2,FAILURE
057_racquetball.obj,[326.57423584],[327.13839263],2,FAILURE
057_racquetball.obj,[294.67799154],[294.68921956],2,FAILURE
057_racquetball.obj,[288.21520525],[288.21520525],1,FAILURE
057_racquetball.obj,[244.66721851],[244.66721851],1,FAILURE
057_racquetball.obj,[276.65093587],[276.65093587],1,FAILURE
057_racquetball.obj,[247.77320792],[247.77320792],1,FAILURE
057_racquetball.obj,[277.74918418],[277.88531677],2,FAILURE
057_racquetball.obj,[250.06590369],[250.06590369],1,FAILURE
057_racquetball.obj,[323.34044512],[323.61523892],2,FAILURE
057_racquetball.obj,[256.44379322],[256.44379322],1,FAILURE
057_racquetball.obj,[274.76673497],[274.76673497],1,FAILURE
057_racquetball.obj,[314.22851668],[314.22851668],1,FAILURE
057_racquetball.obj,[251.24695016],[251.56307458],2,FAILURE
057_racquetball.obj,[259.51588315],[259.51588315],1,FAILURE
057_racquetball.obj,[270.77396235],[270.78979022],2,FAILURE
057_racquetball.obj,[273.67357202],[273.85735113],2,FAILURE
057_racquetball.obj,[199.19702422],[199.21703098],2,FAILURE
057_racquetball.obj,[340.13341896],[340.13341896],1,SUCCESS
057_racquetball.obj,[233.50373724],[233.60042699],2,FAILURE
057_racquetball.obj,[289.24834379],[289.42475875],2,FAILURE
057_racquetball.obj,[243.00507462],[243.00507462],1,FAILURE
057_racquetball.obj,[317.73850596],[317.82209807],2,FAILURE
057_racquetball.obj,[293.13207531],[293.15744603],2,FAILURE
057_racquetball.obj,[274.71444589],[274.71444589],1,FAILURE
057_racquetball.obj,[254.09252503],[254.09252503],1,FAILURE
057_racquetball.obj,[319.01069861],[319.06095666],2,FAILURE
057_racquetball.obj,[254.73724599],[254.73724599],1,FAILURE
057_racquetball.obj,[227.4107301],[227.46691948],2,FAILURE
057_racquetball.obj,[246.24954502],[246.24954502],1,FAILURE
057_racquetball.obj,[252.73277587],[253.30360971],2,FAILURE
057_racquetball.obj,[214.7781191],[214.7781191],1,FAILURE
057_racquetball.obj,[232.06409462],[232.06409462],1,FAILURE
057_racquetball.obj,[267.10424821],[267.10424821],1,FAILURE
057_racquetball.obj,[199.62852004],[199.62852004],1,FAILURE
057_racquetball.obj,[314.83394704],[314.83394704],1,FAILURE
057_racquetball.obj,[213.48135836],[213.50876183],2,FAILURE
057_racquetball.obj,[281.9500261],[282.11369445],2,FAILURE
057_racquetball.obj,[286.42034875],[286.42034875],1,FAILURE
057_racquetball.obj,[230.73287829],[230.73299928],2,FAILURE
057_racquetball.obj,[268.48774742],[268.50145969],2,FAILURE
057_racquetball.obj,[236.66229739],[236.67142765],2,FAILURE
057_racquetball.obj,[307.80245054],[307.80245054],1,FAILURE
057_racquetball.obj,[295.60038858],[295.60038858],1,FAILURE
057_racquetball.obj,[303.79955066],[303.79955066],1,FAILURE
057_racquetball.obj,[332.90606159],[332.90606159],1,SUCCESS
057_racquetball.obj,[289.08117597],[289.12577291],2,FAILURE
057_racquetball.obj,[257.03278783],[257.03278783],1,FAILURE
057_racquetball.obj,[222.95168848],[222.95168848],1,FAILURE
057_racquetball.obj,[280.60744611],[280.60744611],1,FAILURE
057_racquetball.obj,[273.36876665],[273.39605599],2,FAILURE
057_racquetball.obj,[310.01899473],[310.45464053],2,FAILURE
057_racquetball.obj,[323.16615473],[323.16615473],1,FAILURE
057_racquetball.obj,[239.07909365],[239.10335345],2,FAILURE
057_racquetball.obj,[242.91543911],[242.93268644],2,FAILURE
057_racquetball.obj,[342.4743377],[342.4743377],1,SUCCESS
057_racquetball.obj,[204.83978923],[204.88441685],2,FAILURE
057_racquetball.obj,[293.20942978],[293.22480759],2,FAILURE
057_racquetball.obj,[253.08476596],[253.24394899],2,FAILURE
057_racquetball.obj,[261.8391789],[261.8391789],1,FAILURE
057_racquetball.obj,[249.69587699],[249.70038989],2,FAILURE
057_racquetball.obj,[287.81182956],[287.8186495],2,FAILURE
057_racquetball.obj,[288.31661825],[288.31972945],2,FAILURE
057_racquetball.obj,[311.64687506],[311.65865242],2,FAILURE
057_racquetball.obj,[301.67330911],[301.67330911],1,FAILURE
057_racquetball.obj,[265.58609629],[265.59263527],2,FAILURE
057_racquetball.obj,[209.67749412],[209.71289947],2,FAILURE
057_racquetball.obj,[217.11594076],[217.11594076],1,FAILURE
057_racquetball.obj,[298.42947978],[298.47475346],2,FAILURE
057_racquetball.obj,[266.2926658],[266.2926658],1,FAILURE
057_racquetball.obj,[264.39944304],[264.40072624],2,FAILURE
057_racquetball.obj,[246.55361326],[246.55361326],1,FAILURE
057_racquetball.obj,[282.58431755],[282.98278182],2,FAILURE
057_racquetball.obj,[286.68773634],[286.68773634],1,FAILURE
057_racquetball.obj,[311.89430161],[311.94773427],2,FAILURE
057_racquetball.obj,[276.73723778],[276.73873321],2,FAILURE
057_racquetball.obj,[274.43954922],[274.44227823],2,FAILURE
057_racquetball.obj,[238.67968579],[238.67968579],1,FAILURE
057_racquetball.obj,[327.17883345],[327.17883345],1,FAILURE
057_racquetball.obj,[274.82665784],[274.8476469],2,FAILURE
057_racquetball.obj,[189.63797359],[189.63797359],1,FAILURE
057_racquetball.obj,[305.37733638],[305.37733638],1,FAILURE
057_racquetball.obj,[260.62356467],[260.63487581],2,FAILURE
057_racquetball.obj,[315.56181471],[315.56181471],1,FAILURE
057_racquetball.obj,[273.78359286],[273.78359286],1,FAILURE
057_racquetball.obj,[354.11271745],[354.11271745],1,SUCCESS
057_racquetball.obj,[294.46789958],[294.46789958],1,FAILURE
057_racquetball.obj,[232.90822787],[233.12193208],2,FAILURE
057_racquetball.obj,[345.31648178],[345.31648178],1,SUCCESS
057_racquetball.obj,[277.49497025],[277.49582197],2,FAILURE
057_racquetball.obj,[287.21382882],[287.21382882],1,FAILURE
057_racquetball.obj,[350.17480219],[350.17480219],1,SUCCESS
057_racquetball.obj,[316.95620554],[317.464744],2,FAILURE
057_racquetball.obj,[284.49384118],[284.49384118],1,FAILURE
057_racquetball.obj,[272.91893848],[272.91893848],1,FAILURE
057_racquetball.obj,[271.88629188],[271.88629188],1,FAILURE
057_racquetball.obj,[243.24519535],[243.60234899],2,FAILURE
057_racquetball.obj,[222.80772113],[222.81268643],2,FAILURE
057_racquetball.obj,[224.41459611],[224.4294895],2,FAILURE
057_racquetball.obj,[303.38547855],[303.38547855],1,FAILURE
057_racquetball.obj,[295.166539],[295.166539],1,FAILURE
057_racquetball.obj,[272.5938591],[272.5938591],1,FAILURE
057_racquetball.obj,[224.20508445],[224.21898959],2,FAILURE
057_racquetball.obj,[264.61061046],[264.61061046],1,FAILURE
057_racquetball.obj,[238.069347],[238.069347],1,FAILURE
057_racquetball.obj,[273.3493223],[273.34971666],2,FAILURE
057_racquetball.obj,[343.75188369],[343.75188369],1,SUCCESS
057_racquetball.obj,[240.66139966],[240.71263168],2,FAILURE
057_racquetball.obj,[285.42272512],[285.42272512],1,FAILURE
057_racquetball.obj,[247.69146555],[247.74591931],2,FAILURE
057_racquetball.obj,[317.3849464],[317.3849464],1,FAILURE
057_racquetball.obj,[272.51380023],[272.53447832],2,FAILURE
057_racquetball.obj,[220.93120591],[221.20362781],2,FAILURE
057_racquetball.obj,[214.36887014],[214.793309],2,FAILURE
057_racquetball.obj,[297.1678983],[297.24480292],2,FAILURE
057_racquetball.obj,[249.82745972],[249.82745972],1,FAILURE
057_racquetball.obj,[195.18086542],[195.18086542],1,FAILURE
057_racquetball.obj,[197.24028536],[197.33110146],2,FAILURE
057_racquetball.obj,[254.651007],[254.68327431],2,FAILURE
057_racquetball.obj,[272.25292424],[272.25292424],1,FAILURE
057_racquetball.obj,[234.58748855],[234.67321716],2,FAILURE
057_racquetball.obj,[203.68146422],[203.68146422],1,FAILURE
057_racquetball.obj,[224.4411607],[224.48559546],2,FAILURE
057_racquetball.obj,[316.32561771],[316.33655245],2,FAILURE
057_racquetball.obj,[283.05087112],[283.05087112],1,FAILURE
057_racquetball.obj,[204.32881155],[204.34865079],2,FAILURE
057_racquetball.obj,[331.65254705],[331.65254705],1,SUCCESS
057_racquetball.obj,[285.84288328],[285.84288328],1,FAILURE
057_racquetball.obj,[314.40620531],[314.69773472],2,FAILURE
057_racquetball.obj,[197.77291146],[197.85437923],2,FAILURE
057_racquetball.obj,[228.19836667],[228.84824303],2,FAILURE
057_racquetball.obj,[197.93664379],[197.93664379],1,FAILURE
057_racquetball.obj,[266.3575852],[266.36304287],2,FAILURE
057_racquetball.obj,[219.7381581],[219.8019826],2,FAILURE
057_racquetball.obj,[312.20003736],[312.73949865],2,FAILURE
057_racquetball.obj,[223.46901724],[223.46901724],1,FAILURE
057_racquetball.obj,[261.52821597],[261.52945977],2,FAILURE
057_racquetball.obj,[193.65520734],[193.87704112],2,FAILURE
057_racquetball.obj,[268.16794875],[268.70912484],2,FAILURE
057_racquetball.obj,[240.24036375],[240.24036375],1,FAILURE
057_racquetball.obj,[248.12517145],[248.13837796],2,FAILURE
057_racquetball.obj,[344.21275008],[344.21275008],1,SUCCESS
057_racquetball.obj,[279.02024332],[279.02024332],1,FAILURE
057_racquetball.obj,[215.38767413],[215.40751472],2,FAILURE
057_racquetball.obj,[306.56430622],[306.57766562],2,FAILURE
057_racquetball.obj,[248.96080074],[249.13937709],2,FAILURE
057_racquetball.obj,[265.04044137],[265.04044137],1,FAILURE
057_racquetball.obj,[333.11354992],[333.11354992],1,SUCCESS
057_racquetball.obj,[321.93569603],[321.94179071],2,FAILURE
057_racquetball.obj,[260.28751446],[260.28751446],1,FAILURE
057_racquetball.obj,[242.91352393],[242.91352393],1,FAILURE
057_racquetball.obj,[267.80680102],[267.82341485],2,FAILURE
057_racquetball.obj,[251.56475973],[251.57758956],2,FAILURE
057_racquetball.obj,[294.75901578],[294.97105726],2,FAILURE
057_racquetball.obj,[238.00410051],[238.03511639],2,FAILURE
057_racquetball.obj,[250.66336948],[250.67196538],2,FAILURE
057_racquetball.obj,[211.96620251],[211.9691989],2,FAILURE
057_racquetball.obj,[245.70814418],[245.70814418],1,FAILURE
057_racquetball.obj,[229.58660856],[229.58660856],1,FAILURE
057_racquetball.obj,[342.02854348],[342.02854348],1,SUCCESS
057_racquetball.obj,[254.17753716],[254.1941653],2,FAILURE
057_racquetball.obj,[252.7526463],[252.77932605],2,FAILURE
057_racquetball.obj,[229.27065479],[229.94300397],2,FAILURE
057_racquetball.obj,[278.36001954],[278.51063401],2,FAILURE
057_racquetball.obj,[267.15616852],[267.53954619],2,FAILURE
057_racquetball.obj,[271.25460527],[271.27191781],2,FAILURE
057_racquetball.obj,[315.06784196],[315.08165355],2,FAILURE
057_racquetball.obj,[288.57013528],[288.57013528],1,FAILURE
057_racquetball.obj,[294.40000805],[294.40000805],1,FAILURE
057_racquetball.obj,[337.51929788],[337.51929788],1,SUCCESS
057_racquetball.obj,[256.82909653],[256.83431981],2,FAILURE
057_racquetball.obj,[213.15528448],[213.37473084],2,FAILURE
057_racquetball.obj,[324.75150013],[324.75613012],2,FAILURE
057_racquetball.obj,[339.48955807],[339.48955807],1,SUCCESS
057_racquetball.obj,[243.71421272],[243.71815886],2,FAILURE
057_racquetball.obj,[258.6429727],[258.6887476],2,FAILURE
057_racquetball.obj,[229.94761673],[229.94761673],1,FAILURE
057_racquetball.obj,[335.92421856],[335.92421856],1,SUCCESS
057_racquetball.obj,[247.69077893],[247.69077893],1,FAILURE
057_racquetball.obj,[259.92945377],[259.92945377],1,FAILURE
057_racquetball.obj,[310.30712722],[310.30712722],1,FAILURE
057_racquetball.obj,[286.06221468],[286.23030551],2,FAILURE
057_racquetball.obj,[325.36980218],[325.40327344],2,FAILURE
057_racquetball.obj,[231.68109036],[231.68612927],2,FAILURE
057_racquetball.obj,[226.56041384],[226.57222781],2,FAILURE
057_racquetball.obj,[238.50413057],[238.88739792],2,FAILURE
057_racquetball.obj,[333.57115259],[333.57115259],1,SUCCESS
057_racquetball.obj,[248.341912],[248.36428187],2,FAILURE
057_racquetball.obj,[266.98018142],[267.0059139],2,FAILURE
057_racquetball.obj,[316.71689718],[316.7169078],2,FAILURE
057_racquetball.obj,[207.27093133],[207.32605244],2,FAILURE
057_racquetball.obj,[271.06313962],[271.10736253],2,FAILURE
057_racquetball.obj,[292.6721293],[292.68019398],2,FAILURE
057_racquetball.obj,[295.13890553],[295.15022901],2,FAILURE
057_racquetball.obj,[235.69136677],[235.69136677],1,FAILURE
057_racquetball.obj,[253.73763614],[253.75219058],2,FAILURE
057_racquetball.obj,[300.75584909],[301.07402542],2,FAILURE
057_racquetball.obj,[263.7427274],[264.81527662],3,FAILURE
057_racquetball.obj,[266.64292177],[266.6680877],2,FAILURE
057_racquetball.obj,[306.29811132],[306.29811132],1,FAILURE
057_racquetball.obj,[197.24250579],[197.25504419],2,FAILURE
057_racquetball.obj,[330.96506202],[330.96506202],1,SUCCESS
057_racquetball.obj,[249.86940719],[249.86940719],1,FAILURE
057_racquetball.obj,[263.19711234],[263.19996527],2,FAILURE
057_racquetball.obj,[341.88956551],[341.88956551],1,SUCCESS
057_racquetball.obj,[242.86704292],[242.86704292],1,FAILURE
057_racquetball.obj,[251.97502479],[251.98007626],2,FAILURE
057_racquetball.obj,[307.0407006],[307.1418478],2,FAILURE
057_racquetball.obj,[288.80075096],[288.93496275],2,FAILURE
057_racquetball.obj,[289.85747429],[289.85747429],1,FAILURE
057_racquetball.obj,[286.29591396],[286.36476906],2,FAILURE
057_racquetball.obj,[223.86907239],[223.86907239],1,FAILURE
057_racquetball.obj,[305.37046221],[305.39894568],2,FAILURE
057_racquetball.obj,[337.33134898],[337.33134898],1,SUCCESS
057_racquetball.obj,[273.23563039],[273.25070473],2,FAILURE
057_racquetball.obj,[222.23972895],[222.32771492],2,FAILURE
057_racquetball.obj,[352.71486187],[352.71486187],1,SUCCESS
057_racquetball.obj,[273.09469678],[273.09469678],1,FAILURE
057_racquetball.obj,[260.64635034],[260.94025405],2,FAILURE
057_racquetball.obj,[327.23487694],[327.23487694],1,FAILURE
057_racquetball.obj,[250.99790207],[250.99790207],1,FAILURE
057_racquetball.obj,[216.76623183],[216.93647536],2,FAILURE
057_racquetball.obj,[335.55558546],[335.55558546],1,SUCCESS
057_racquetball.obj,[272.82684119],[272.85453602],2,FAILURE
057_racquetball.obj,[325.78212237],[325.83458782],2,FAILURE
057_racquetball.obj,[296.22453887],[296.22460192],2,FAILURE
057_racquetball.obj,[230.29283821],[230.29283821],1,FAILURE
057_racquetball.obj,[219.24935038],[219.24935038],1,FAILURE
057_racquetball.obj,[290.71596029],[290.92177249],2,FAILURE
057_racquetball.obj,[303.02520299],[303.57446809],2,FAILURE
057_racquetball.obj,[224.5412458],[224.59635303],2,FAILURE
057_racquetball.obj,[292.47023568],[292.49147021],2,FAILURE
057_racquetball.obj,[240.07358894],[240.11203813],2,FAILURE
057_racquetball.obj,[247.6233042],[247.63107905],2,FAILURE
057_racquetball.obj,[273.76638347],[273.76638347],1,FAILURE
057_racquetball.obj,[244.6475871],[244.6475871],1,FAILURE
057_racquetball.obj,[285.09836146],[285.09958355],2,FAILURE
057_racquetball.obj,[206.40072002],[206.40072002],1,FAILURE
057_racquetball.obj,[218.70246476],[218.77856131],2,FAILURE
057_racquetball.obj,[234.92790868],[235.0044757],2,FAILURE
057_racquetball.obj,[266.72124461],[266.75622003],2,FAILURE
057_racquetball.obj,[199.28059194],[199.56437587],2,FAILURE
057_racquetball.obj,[239.53608089],[239.54764217],2,FAILURE
057_racquetball.obj,[344.22364935],[344.22364935],1,SUCCESS
057_racquetball.obj,[241.64022886],[241.65555844],2,FAILURE
057_racquetball.obj,[237.5256008],[237.5256008],1,FAILURE
057_racquetball.obj,[257.19800876],[257.19800876],1,FAILURE
057_racquetball.obj,[274.85234452],[275.22637131],2,FAILURE
057_racquetball.obj,[276.91664852],[277.12176903],2,FAILURE
057_racquetball.obj,[219.6045487],[219.6045487],1,FAILURE
057_racquetball.obj,[238.54715488],[238.54715488],1,FAILURE
057_racquetball.obj,[303.93376121],[303.95873689],2,FAILURE
057_racquetball.obj,[198.6614557],[198.6614557],1,FAILURE
057_racquetball.obj,[217.10607246],[217.13160043],2,FAILURE
057_racquetball.obj,[310.59275581],[310.59275581],1,FAILURE
057_racquetball.obj,[241.61191279],[241.62785739],2,FAILURE
057_racquetball.obj,[235.30387055],[235.30387055],1,FAILURE
057_racquetball.obj,[258.94514358],[259.15636767],2,FAILURE
057_racquetball.obj,[274.56871008],[274.56871008],1,FAILURE
057_racquetball.obj,[253.15534408],[253.15534408],1,FAILURE
057_racquetball.obj,[213.51356582],[213.97418708],2,FAILURE
057_racquetball.obj,[236.08949843],[236.10042966],2,FAILURE
057_racquetball.obj,[301.36385094],[301.36982711],2,FAILURE
057_racquetball.obj,[268.03798878],[268.03798878],1,FAILURE
057_racquetball.obj,[230.50944436],[230.61525385],2,FAILURE
057_racquetball.obj,[220.69281314],[220.75938074],2,FAILURE
057_racquetball.obj,[239.5446181],[239.5446181],1,FAILURE
057_racquetball.obj,[309.20575064],[309.20940538],2,FAILURE
057_racquetball.obj,[273.5308657],[273.62676021],2,FAILURE
057_racquetball.obj,[204.99856462],[204.99856462],1,FAILURE
057_racquetball.obj,[276.02639593],[276.02639593],1,FAILURE
057_racquetball.obj,[254.8907547],[254.90556621],2,FAILURE
057_racquetball.obj,[290.42261996],[290.42261996],1,FAILURE
057_racquetball.obj,[255.25957977],[255.25957977],1,FAILURE
057_racquetball.obj,[283.99724204],[283.99724204],1,FAILURE
057_racquetball.obj,[296.08244152],[296.08431677],2,FAILURE
057_racquetball.obj,[287.85259625],[288.06584817],2,FAILURE
057_racquetball.obj,[276.46008552],[276.46008552],1,FAILURE
057_racquetball.obj,[311.32830858],[311.32830858],1,FAILURE
057_racquetball.obj,[253.71197774],[253.71752324],2,FAILURE
057_racquetball.obj,[236.86165503],[236.89529332],2,FAILURE
057_racquetball.obj,[299.21151078],[299.75018777],2,FAILURE
057_racquetball.obj,[264.64883521],[264.64883521],1,FAILURE
057_racquetball.obj,[318.56953881],[319.06340221],2,FAILURE
057_racquetball.obj,[224.64017281],[224.6423911],2,FAILURE
057_racquetball.obj,[299.52990407],[299.52990407],1,FAILURE
057_racquetball.obj,[323.53683171],[323.55702399],2,FAILURE
057_racquetball.obj,[330.67065958],[330.67065958],1,SUCCESS
057_racquetball.obj,[238.96314578],[238.96314578],1,FAILURE
057_racquetball.obj,[312.72380766],[312.73296606],2,FAILURE
057_racquetball.obj,[240.90148057],[240.90148057],1,FAILURE
057_racquetball.obj,[304.78855335],[304.78855335],1,FAILURE
057_racquetball.obj,[312.26582038],[312.26963361],2,FAILURE
057_racquetball.obj,[306.74893502],[306.74893502],1,FAILURE
057_racquetball.obj,[234.3310761],[234.73284508],2,FAILURE
057_racquetball.obj,[201.51676084],[201.51839788],2,FAILURE
057_racquetball.obj,[268.6337549],[268.6680126],2,FAILURE
057_racquetball.obj,[252.93695341],[252.95119096],2,FAILURE
057_racquetball.obj,[240.53590863],[240.55184299],2,FAILURE
057_racquetball.obj,[264.68641337],[264.68641337],1,FAILURE
057_racquetball.obj,[202.20306463],[202.20306463],1,FAILURE
057_racquetball.obj,[310.05524423],[310.05524423],1,FAILURE
057_racquetball.obj,[217.93290307],[217.97166673],2,FAILURE
057_racquetball.obj,[264.94313551],[265.15949263],2,FAILURE
057_racquetball.obj,[256.77934989],[257.29124846],2,FAILURE
057_racquetball.obj,[240.10996466],[240.10996466],1,FAILURE
057_racquetball.obj,[325.1868265],[325.1868265],1,FAILURE
057_racquetball.obj,[224.69791035],[224.73575141],2,FAILURE
057_racquetball.obj,[292.4387755],[292.4387755],1,FAILURE
057_racquetball.obj,[251.92424472],[251.95239829],2,FAILURE
057_racquetball.obj,[282.65283527],[282.65283527],1,FAILURE
057_racquetball.obj,[261.68705474],[261.70049729],2,FAILURE
057_racquetball.obj,[269.35724801],[269.36872977],2,FAILURE
057_racquetball.obj,[295.00574894],[295.00574894],1,FAILURE
057_racquetball.obj,[230.96029724],[231.29291939],2,FAILURE
057_racquetball.obj,[243.71552902],[243.71552902],1,FAILURE
057_racquetball.obj,[305.59699361],[305.59699361],1,FAILURE
057_racquetball.obj,[274.32233599],[274.32233599],1,FAILURE
057_racquetball.obj,[256.11323249],[256.34418052],2,FAILURE
057_racquetball.obj,[260.78661028],[260.78661028],1,FAILURE
057_racquetball.obj,[264.74274757],[264.74274757],1,FAILURE
057_racquetball.obj,[288.22583101],[288.37613962],2,FAILURE
057_racquetball.obj,[335.50990764],[335.50990764],1,SUCCESS
057_racquetball.obj,[315.14383402],[315.24162681],2,FAILURE
057_racquetball.obj,[235.50852833],[235.50852833],1,FAILURE
057_racquetball.obj,[285.88058416],[285.93431442],2,FAILURE
057_racquetball.obj,[311.74589797],[311.74589797],1,FAILURE
057_racquetball.obj,[248.37578924],[248.37578924],1,FAILURE
057_racquetball.obj,[241.55909012],[242.19959237],2,FAILURE
057_racquetball.obj,[237.74646134],[238.28487582],2,FAILURE
057_racquetball.obj,[319.61246272],[319.63799566],2,FAILURE
057_racquetball.obj,[288.26822379],[288.26822379],1,FAILURE
057_racquetball.obj,[243.07255211],[243.07255211],1,FAILURE
057_racquetball.obj,[253.67366901],[253.74634835],2,FAILURE
057_racquetball.obj,[280.82489533],[280.82489533],1,FAILURE
057_racquetball.obj,[235.07803981],[235.07803981],1,FAILURE
057_racquetball.obj,[260.68650429],[260.73626097],2,FAILURE
057_racquetball.obj,[262.50222701],[262.50225289],2,FAILURE
057_racquetball.obj,[204.24044396],[204.24044396],1,FAILURE
057_racquetball.obj,[207.34242185],[207.38319255],2,FAILURE
057_racquetball.obj,[278.00904551],[278.06042185],2,FAILURE
057_racquetball.obj,[306.35740522],[306.35740522],1,FAILURE
057_racquetball.obj,[237.04351594],[237.04351594],1,FAILURE
057_racquetball.obj,[190.73210273],[190.82298023],2,FAILURE
057_racquetball.obj,[276.40377228],[276.42101106],2,FAILURE
057_racquetball.obj,[312.10237712],[312.10237712],1,FAILURE
057_racquetball.obj,[262.03848991],[262.05524036],2,FAILURE
057_racquetball.obj,[286.29916963],[286.29916963],1,FAILURE
057_racquetball.obj,[324.85376082],[324.88672987],2,FAILURE
057_racquetball.obj,[301.14473797],[301.14473797],1,FAILURE
057_racquetball.obj,[242.03168779],[242.03427618],2,FAILURE
057_racquetball.obj,[254.31994234],[254.31994234],1,FAILURE
057_racquetball.obj,[243.76246831],[243.80240045],2,FAILURE
057_racquetball.obj,[200.68531555],[200.68531555],1,FAILURE
057_racquetball.obj,[258.17894534],[258.20131085],2,FAILURE
057_racquetball.obj,[230.2715097],[230.282491],2,FAILURE
057_racquetball.obj,[235.67944551],[235.70743006],2,FAILURE
057_racquetball.obj,[190.18661714],[190.18952791],2,FAILURE
057_racquetball.obj,[298.56652821],[298.56652821],1,FAILURE
057_racquetball.obj,[277.75413904],[277.75413904],1,FAILURE
057_racquetball.obj,[260.96668891],[260.97950566],2,FAILURE
057_racquetball.obj,[306.6005611],[306.6005611],1,FAILURE
057_racquetball.obj,[219.53619312],[219.53619312],1,FAILURE
057_racquetball.obj,[301.87653189],[301.90873894],2,FAILURE
057_racquetball.obj,[246.85182749],[246.97757515],2,FAILURE
057_racquetball.obj,[214.04799943],[214.08673355],2,FAILURE
057_racquetball.obj,[250.15226629],[250.15389328],2,FAILURE
057_racquetball.obj,[287.65662372],[287.65662372],1,FAILURE
057_racquetball.obj,[266.8901515],[266.8901515],1,FAILURE
057_racquetball.obj,[214.03240609],[214.03240609],1,FAILURE
057_racquetball.obj,[282.4809208],[282.70898962],2,FAILURE
057_racquetball.obj,[281.0382856],[281.04147061],2,FAILURE
057_racquetball.obj,[276.2915631],[276.2915631],1,FAILURE
057_racquetball.obj,[258.97570204],[258.97570204],1,FAILURE
057_racquetball.obj,[323.14439687],[323.16675526],2,FAILURE
057_racquetball.obj,[326.78634846],[326.82659875],2,FAILURE
057_racquetball.obj,[306.9416671],[306.99877657],2,FAILURE
057_racquetball.obj,[234.98510249],[234.98510249],1,FAILURE
057_racquetball.obj,[294.92301457],[294.92301457],1,FAILURE
057_racquetball.obj,[305.58400426],[305.61568116],2,FAILURE
057_racquetball.obj,[240.46609362],[240.46609362],1,FAILURE
057_racquetball.obj,[222.56683124],[222.56683124],1,FAILURE
057_racquetball.obj,[228.05942998],[228.35536858],2,FAILURE
057_racquetball.obj,[305.90264217],[305.90264217],1,FAILURE
057_racquetball.obj,[303.01817715],[303.01817715],1,FAILURE
057_racquetball.obj,[300.43716141],[300.43934409],2,FAILURE
057_racquetball.obj,[270.95695475],[270.95695475],1,FAILURE
057_racquetball.obj,[304.7842126],[304.79460473],2,FAILURE
057_racquetball.obj,[228.56589894],[228.56589894],1,FAILURE
057_racquetball.obj,[230.15355788],[230.23131124],2,FAILURE
057_racquetball.obj,[309.23293121],[309.23293121],1,FAILURE
057_racquetball.obj,[293.76926502],[293.76926502],1,FAILURE
057_racquetball.obj,[294.12219852],[294.12764993],2,FAILURE
057_racquetball.obj,[277.04615005],[277.04615005],1,FAILURE
057_racquetball.obj,[326.80085076],[326.80647747],2,FAILURE
057_racquetball.obj,[243.92810507],[243.93029993],2,FAILURE
057_racquetball.obj,[310.58369198],[310.59825949],2,FAILURE
057_racquetball.obj,[306.85167103],[306.93185746],2,FAILURE
057_racquetball.obj,[311.34433458],[311.38463069],2,FAILURE
057_racquetball.obj,[253.71940525],[253.82893597],2,FAILURE
057_racquetball.obj,[288.41516216],[288.41516216],1,FAILURE
057_racquetball.obj,[207.41842402],[207.41842402],1,FAILURE
057_racquetball.obj,[313.85159996],[313.85159996],1,FAILURE
057_racquetball.obj,[246.41392838],[246.41576458],2,FAILURE
057_racquetball.obj,[264.98733281],[265.6492331],2,FAILURE
057_racquetball.obj,[235.15408392],[235.16863258],2,FAILURE
